uid	sid
57	3193
57	3172
57	3123
57	3153
57	878
57	983
57	3158
57	3178
58	3199
58	3197
58	3216
58	3073
59	3229
59	3249
60	198
60	3262
61	115
61	1437
62	3317
62	3300
62	3194
62	574
63	3321
63	3318
64	3348
64	3222
65	3357
65	1174
65	3092
66	3373
66	3376
67	2545
67	3401
68	3425
68	1235
68	3423
69	2516
69	168
69	3448
70	572
70	3483
70	3490
70	3493
70	3470
70	3489
70	3455
70	3530
70	3528
70	3515
70	3464
71	3560
71	3553
72	3586
72	3057
72	3594
72	3575
73	3653
73	3648
73	3657
73	1167
73	3597
73	3429
73	2788
73	3134
73	3202
73	3201
74	3672
74	2118
74	3701
74	3698
74	3676
75	3665
75	568
75	3740
75	3705
75	3718
75	271
75	3733
76	3751
76	3774
76	3770
76	3765
77	3798
77	3799
78	1703
78	3863
78	3871
78	4012
78	1625
78	3890
78	3845
78	3880
78	1581
78	3915
78	3828
78	4008
78	3861
78	3970
78	3889
78	3949
78	3946
78	4021
78	3912
78	1976
78	3898
78	3926
78	3931
78	3911
78	3987
78	3905
79	4042
79	4051
79	84
79	4057
80	4095
80	4113
80	4111
80	4069
80	4063
80	4092
80	4087
80	4071
80	4079
80	4084
81	378
81	4152
81	4146
82	941
82	4176
82	4220
82	4228
82	1301
82	4222
82	4204
82	3909
82	4199
82	3853
82	4242
82	3806
82	4213
82	4203
83	2923
83	4259
83	130
84	4273
84	3886
85	4290
85	4278
86	320
86	4302
87	4315
87	4320
88	4342
88	4324
88	1746
88	1341
88	4357
88	4354
88	4379
88	4346
88	808
88	4327
88	4350
89	1254
89	4396
89	4388
90	4408
90	3230
90	4419
91	642
91	4431
92	1773
92	1794
93	4451
93	2308
93	3651
94	1597
94	4464
94	823
94	4487
94	1431
94	4461
94	4478
94	848
94	4485
95	266
95	566
95	4539
95	1007
95	2871
96	4571
96	4554
96	4572
96	2989
97	3371
97	4594
97	4596
97	4590
98	4656
98	4642
98	4646
98	4647
98	4612
98	4619
98	4631
99	4662
99	4105
100	4677
100	4671
101	4690
101	1028
101	338
101	4682
102	4708
102	4714
103	4735
103	4769
103	2094
103	4817
103	4752
103	3405
103	4785
103	4814
103	4818
103	4725
103	4799
103	4732
103	386
103	4727
103	4825
103	73
103	4823
104	3194
104	1290
104	4852
104	4873
105	2202
105	974
106	4887
106	110
107	2954
107	2874
107	2247
107	2841
107	2917
107	4901
107	2797
108	4920
108	3473
108	1760
109	4940
109	4827
109	1525
109	4931
109	4933
110	5060
110	5027
110	5025
110	673
110	1505
110	2601
110	5012
110	4984
110	5031
110	5043
110	5044
110	653
110	4966
111	1087
111	5081
112	5103
112	5133
112	5142
112	5118
112	5096
112	5124
112	5117
112	5107
112	5086
112	5152
112	4274
112	5158
112	4102
112	5169
112	5125
112	5106
113	3483
113	5206
113	5199
113	5207
114	5238
114	5237
114	5224
115	4482
115	1525
115	5254
116	5294
116	5279
116	107
116	60
116	3072
117	5310
117	5298
117	4613
117	5303
118	5315
118	820
119	2739
119	2729
119	2770
119	2760
119	2784
119	2766
119	2671
119	2690
119	2753
119	2691
119	1049
119	2765
119	2652
120	5332
120	3973
120	5392
120	952
120	5328
120	5335
120	5344
120	5402
120	5358
120	3909
120	5379
120	3885
120	3995
120	1723
120	3892
120	2647
120	5368
121	5422
121	5415
122	5181
122	5481
122	5360
122	2598
122	5432
122	5483
122	5190
122	4
122	5451
122	3696
122	5106
122	5459
122	1734
122	5493
123	520
123	2185
124	5517
124	5537
124	5513
124	4071
124	5531
124	3843
124	5518
125	1135
125	5566
125	5561
126	5571
126	5570
127	1379
127	5592
128	2863
128	5609
129	5625
129	5611
130	417
130	5642
130	2028
130	2198
131	3469
131	5667
131	5673
131	5678
131	5677
131	5654
132	1118
132	4579
132	5692
133	1429
133	687
133	5723
133	2989
133	3697
134	5745
134	5742
135	3690
135	5755
135	3357
136	1897
136	1931
136	5766
137	5804
137	5790
137	5798
138	3664
138	5810
139	5829
139	4452
139	5838
139	5834
140	1450
140	3583
141	5870
141	2058
141	5869
142	609
142	597
142	4295
142	4296
142	5872
142	132
143	5898
143	153
144	197
144	170
144	185
145	459
145	1521
145	5918
145	5903
146	5934
146	5929
146	5920
147	5938
147	5956
147	5948
147	1974
148	5967
148	4193
149	5981
149	5248
149	5992
150	6003
150	3947
151	6018
151	6015
152	6030
152	6035
152	6045
152	3054
152	244
152	262
152	1246
152	1254
152	6033
153	6091
153	4692
154	6111
154	6102
154	6109
155	1246
155	3715
155	3194
155	5006
156	819
156	490
156	4375
156	1334
157	6153
157	6155
157	6156
158	1395
158	2185
158	5322
159	4420
159	6171
160	481
160	757
160	4045
160	4030
160	2036
160	4036
160	494
160	6193
160	6187
160	6185
160	6198
161	1749
161	6226
161	2189
162	6252
162	6255
162	6238
163	1156
163	6282
163	6265
163	6260
164	6293
164	4418
165	473
165	2530
166	6319
166	2103
167	6333
167	2110
168	760
168	3560
168	6371
168	5435
168	6387
168	6343
168	5094
168	6345
168	6416
168	6348
168	6346
168	4268
168	6379
168	958
169	6437
169	3030
169	6436
170	5749
170	3655
171	6451
171	239
172	6468
172	5819
173	6477
173	3201
173	1113
174	6500
174	6497
174	1778
175	6517
175	6520
175	5187
175	6541
175	6574
175	5282
175	6532
175	6518
175	5188
175	6542
175	5918
176	3107
176	6579
177	6593
177	3199
178	6605
178	5481
178	6611
178	6601
179	1800
179	6619
180	388
180	6638
180	3682
180	6631
180	6639
181	2690
181	2774
182	132
182	6663
182	6655
183	2568
183	1984
183	2075
183	1980
183	6705
183	4433
183	2628
183	6563
183	5518
184	6722
184	4066
184	6731
184	4072
185	6758
185	2396
185	6756
186	5421
186	3030
186	6778
187	5743
187	6782
188	6816
188	6803
188	4508
188	6821
188	6809
189	6829
189	6854
189	6845
189	6840
189	6856
189	6841
190	6873
190	6866
190	6868
190	3963
191	6923
191	6926
191	6892
191	1940
191	6928
192	2881
192	4531
192	6951
192	2893
192	6973
192	2590
192	6948
192	6970
192	2959
193	2315
193	393
193	7010
193	3273
193	6087
193	6994
194	4007
194	5358
194	5027
194	3945
194	1622
194	2571
194	5913
194	4107
194	7018
194	1651
194	7051
194	7100
194	7074
194	7098
194	5515
194	7048
194	7105
194	7020
194	3917
194	7071
194	5232
194	7085
194	5156
194	7054
195	241
195	6052
195	235
195	3118
196	7184
196	7153
196	7179
196	7191
196	7175
196	7167
196	7143
196	7199
196	1572
196	1457
196	1481
196	6093
196	5981
196	1518
196	7146
196	916
197	308
197	7208
198	5061
198	7224
198	1980
199	6767
199	7229
200	1026
200	3466
200	7238
200	7239
200	7234
200	7236
201	24
201	7362
201	7361
201	5866
201	7263
201	1453
201	7318
201	3218
201	5010
201	7351
201	5432
201	7363
201	7306
201	4
201	7260
201	7287
201	1458
201	7268
201	2026
201	1466
202	108
202	6204
202	2033
202	7390
202	7389
202	7384
202	7410
202	2092
202	7395
203	7419
203	6577
203	112
204	3362
204	7421
205	952
205	7442
205	6572
205	1298
205	4214
206	2675
206	2753
206	2663
206	2782
206	2656
206	2674
206	2711
206	2757
206	2702
206	2684
206	2701
206	2719
206	2679
207	7478
207	4536
207	7468
207	4515
208	971
208	2540
209	1557
209	7297
209	1394
209	7494
209	7508
209	1475
209	7502
210	7522
210	6467
210	6083
211	7540
211	7527
212	1904
212	3065
212	4603
213	7592
213	5823
213	7122
213	7579
213	7578
213	7580
213	7586
213	7588
214	7609
214	7600
215	3582
215	1819
215	7644
215	7617
215	7649
215	7630
215	1782
215	7632
215	972
215	3581
216	7681
216	1926
216	4744
216	7657
216	1914
216	271
216	1847
216	3064
216	7672
216	7650
216	1768
216	1912
217	5385
217	7690
217	1287
218	7544
218	7695
219	2518
219	7723
219	7722
219	1157
219	7732
219	3124
219	6900
219	7735
220	7758
220	7753
220	7749
221	7773
221	7766
221	5028
221	5445
222	7801
222	7787
223	2297
223	3272
223	7818
224	3127
224	5873
224	4568
225	5810
225	7842
225	7857
225	7870
225	6
225	7849
226	2185
226	5723
226	4968
226	379
226	7912
226	3669
226	6635
226	7867
226	5569
226	7906
226	5957
227	651
227	5163
227	667
228	7939
228	7944
229	7953
229	7984
229	4525
229	7981
229	7481
229	7948
230	4566
230	3027
230	1678
230	3677
230	1380
230	8010
230	5811
230	847
231	8019
231	8029
231	8021
231	8025
232	8046
232	2196
232	7997
232	8037
232	1240
232	4566
232	4554
232	4459
232	8042
233	6497
233	8067
233	8068
234	8088
234	3065
234	8072
234	4402
235	7434
235	4833
235	2
236	5091
236	6880
236	8121
236	8106
236	4430
237	272
237	199
238	8184
238	8157
238	1037
238	8162
238	2587
238	8182
238	6460
238	4654
239	8201
239	8205
239	8193
240	1319
240	5870
240	1743
240	2787
240	8257
240	1428
240	8223
240	3889
240	6656
240	393
240	2575
240	8214
240	766
240	4337
240	1343
240	1355
240	4348
240	7931
240	654
240	4214
240	3983
240	4160
240	1316
240	8224
240	7143
240	5719
240	8264
241	7241
241	8284
241	8286
242	6048
242	5675
242	7679
242	7127
242	237
243	3121
243	8333
243	3103
243	8334
243	651
243	3133
243	5018
243	5432
243	30
243	4753
244	3167
244	7882
244	1678
244	3905
244	8353
245	7320
245	4672
245	7321
246	8383
246	8380
247	416
247	8384
248	8393
248	8405
248	568
248	368
248	718
248	2600
248	6350
248	8413
248	8400
249	5569
249	8430
250	8436
250	1290
250	4868
251	4908
251	4916
252	8446
252	8447
253	5529
253	5969
253	3180
253	8470
254	8484
254	8481
255	2397
255	2478
255	2505
255	2342
255	2452
255	2498
255	2371
255	2401
255	2459
255	8506
255	2435
255	2398
255	2338
255	511
255	2486
255	2399
255	1767
255	1394
255	3194
255	521
255	518
255	2343
255	2461
255	8509
256	6990
256	206
256	8525
256	1139
257	4150
257	583
257	1035
257	8558
257	1243
257	8546
257	3485
257	3494
257	8573
257	8583
257	8562
257	7655
257	3710
257	8554
257	418
257	5204
257	423
258	8611
258	8622
258	2158
259	8642
259	8639
259	8646
259	8663
259	8659
259	8655
260	6016
260	3665
260	1426
261	8692
261	6263
261	8676
261	8679
261	3384
261	8688
262	5805
262	8707
263	3753
263	25
263	2025
264	139
264	601
265	3035
265	1980
266	8745
266	339
267	8771
267	6400
267	8755
267	8410
267	8754
267	8757
267	719
268	1378
268	8773
269	3155
269	1112
270	8788
270	8795
271	3058
271	4566
272	6823
272	8289
272	5678
272	7820
273	874
273	8820
274	8825
274	833
275	2705
275	2673
276	8838
276	8837
276	8832
277	5459
277	2083
277	8862
277	8848
278	8877
278	1247
278	8882
278	8780
278	8380
279	5937
279	8290
279	8280
279	8284
280	4658
280	3121
280	768
281	8914
281	8917
282	8184
282	8921
282	8182
282	8178
283	8925
283	6035
284	8938
284	429
284	2142
285	2113
285	2103
286	2722
286	2698
286	2701
286	2731
286	2677
286	1049
286	2762
286	2706
286	2715
286	2736
286	2776
286	2754
286	2760
287	8955
287	1540
287	8951
288	8966
288	3632
288	2196
288	180
288	3740
289	1635
289	8975
290	8998
290	8995
290	7204
290	393
290	9003
291	5414
291	9014
291	7127
291	2265
291	1028
292	834
292	9023
292	9036
292	1678
292	9040
292	9029
293	2246
293	9045
293	9041
294	6999
294	6935
295	9087
295	9078
295	8036
295	2185
295	6990
295	9071
295	8820
296	6463
296	9091
297	1798
297	7375
297	9108
298	9118
298	9119
298	4582
299	3517
299	9129
299	3494
300	7990
300	1436
301	9155
301	9148
301	7789
301	9151
301	9152
302	8382
302	8064
302	6044
302	8059
302	3431
302	3472
302	1838
302	1035
302	9183
303	9250
303	9251
303	9204
303	4891
303	9225
303	3365
303	9252
303	417
304	3001
304	9267
304	448
304	1907
304	8083
304	180
304	6248
304	434
305	8844
305	9278
306	9288
306	9289
306	9291
307	9299
307	2914
308	6665
308	5248
308	4312
308	9324
308	9307
309	5688
309	2536
309	1402
310	7494
310	8407
310	8360
310	9342
310	9402
310	9352
310	9337
310	39
310	9371
310	9335
310	915
310	9355
310	9396
310	1268
310	7280
310	9390
310	5046
310	8
310	7784
310	1414
311	795
311	6372
312	9411
312	1478
313	9419
313	1795
314	9428
314	3391
314	9438
314	270
314	6842
314	306
315	9454
315	9440
315	9451
315	4780
315	4951
315	8903
315	8796
315	4927
315	7201
315	4939
316	9475
316	9473
317	9486
317	9487
317	225
318	9502
318	9505
319	1084
319	7530
320	9508
320	8872
321	8137
321	9517
322	820
322	8745
322	9520
323	413
323	9528
324	6696
324	4086
324	8271
324	9548
324	6658
324	5409
324	5407
324	1669
324	3993
324	9539
324	4091
324	9549
324	4105
324	4210
324	4207
324	2080
324	3929
324	956
324	5918
324	6876
325	4576
325	9583
326	9594
326	9587
327	7555
327	7659
327	3297
327	1770
327	9600
327	4299
327	9604
327	1764
327	2296
327	3162
327	6426
328	5879
328	5745
329	7999
329	820
330	1088
330	7509
330	9645
330	9647
330	9661
330	6193
330	2517
330	3467
330	9660
330	2516
330	3268
330	9658
330	9669
331	271
331	5412
332	2794
332	9680
332	9149
332	9676
333	9700
333	9696
334	2045
334	9710
334	9706
334	1712
334	9732
334	4933
334	1502
334	9721
334	669
335	1749
335	9746
335	9738
336	7787
336	9764
336	2827
336	3456
336	7959
336	2893
336	7964
337	2764
337	2742
337	2748
338	5815
338	8143
338	8036
338	6303
338	1238
338	3457
338	3598
338	3195
338	3518
338	3037
338	2185
338	170
338	8868
338	2249
339	9813
339	2558
339	4091
340	5826
340	7010
340	3340
340	9819
340	3498
341	9836
341	7958
341	3654
342	9854
342	4398
342	4320
342	1914
342	9857
342	9872
342	9859
342	9868
343	163
343	7514
343	1049
344	9882
344	9887
345	822
345	9796
346	6840
346	9925
346	9908
346	9912
346	2296
346	5680
347	8053
347	5480
347	7268
347	861
347	9956
347	7842
347	5432
347	651
347	5042
347	9936
347	5568
347	9931
347	7894
347	4982
348	2582
348	1514
348	7066
348	5908
348	7018
348	7031
348	9987
348	1733
348	4219
348	10014
348	9992
348	9994
348	4163
348	4206
348	1982
348	4099
348	1968
348	1570
348	1635
348	388
348	8989
348	9980
348	7192
348	9997
349	6372
349	6418
349	6371
350	3649
350	3657
351	10050
351	8806
351	653
351	3748
352	1168
352	6456
352	10059
352	1254
352	8074
353	10068
353	10066
354	8048
354	10037
354	3657
355	9050
355	4508
356	2577
356	5279
356	7154
356	10126
356	10122
356	3996
356	7900
356	9560
356	10100
356	4365
356	10108
356	7072
356	8737
356	393
356	2072
356	10174
356	10170
356	4367
356	99
356	10156
356	7088
356	3987
356	10149
356	2113
356	6341
356	10031
357	3319
357	9823
357	10176
358	5878
358	964
358	10179
359	10202
359	10186
359	10197
359	97
359	89
359	10194
359	6336
359	4821
360	956
360	4274
361	5297
361	5302
361	1158
361	1234
361	10218
361	463
361	1776
362	10233
362	10225
362	10222
363	10237
363	2234
363	4259
363	8606
364	10253
364	3135
364	10251
364	10256
364	199
365	9937
365	2268
365	9692
366	10290
366	8233
366	9411
366	9717
366	2104
366	846
367	199
367	5646
367	4685
368	2969
368	10316
368	10303
369	5385
369	10331
370	5766
370	10343
370	646
370	8665
370	10333
371	10354
371	1236
371	4449
371	10367
371	8558
372	10374
372	10370
373	5625
373	10382
374	10386
374	5924
375	10407
375	4025
375	5393
375	10400
375	6331
375	6932
375	5410
375	3951
375	10394
376	1945
376	400
377	10424
377	10430
377	10437
377	10426
377	6153
377	10435
377	6159
377	8458
377	6490
378	2152
378	2217
379	5857
379	320
379	1449
379	3085
379	10472
379	5499
379	10464
379	6652
379	10039
379	1023
379	5274
379	10505
379	5088
379	9022
379	10474
379	559
380	4057
380	10508
381	10513
381	10510
382	483
382	3918
382	7167
382	10547
382	4966
382	3966
382	1733
382	1726
382	1730
382	3928
382	5544
382	5137
382	3977
382	6342
383	10551
383	1385
383	5386
383	466
384	2777
384	2753
384	2673
384	2734
384	2737
384	2664
384	2744
384	2685
384	2775
384	2700
384	2721
384	2766
384	2661
385	540
385	3160
385	1438
385	6159
386	3486
386	8580
386	3321
386	4438
387	7789
387	2880
388	10592
388	10605
388	3528
388	3456
388	1886
388	10054
388	1244
388	3412
388	8041
389	10617
389	7829
389	597
390	2992
390	10624
390	10629
390	7825
390	10626
391	2288
391	1758
391	8353
391	484
392	319
392	1428
392	9723
392	1381
393	2517
393	6786
394	10662
394	9042
395	269
395	10674
395	8180
395	8153
395	3725
396	10691
396	206
396	10694
397	10696
397	872
397	8979
398	10707
398	10670
399	5048
399	10710
399	9961
399	5569
399	6094
399	10714
400	2026
400	1084
401	349
401	10740
401	3353
401	1956
402	10758
402	10749
402	10676
403	7642
403	3223
404	7905
404	10769
404	442
404	3210
405	4013
405	110
406	4059
406	433
407	128
407	9178
408	9696
408	9695
409	10808
409	6325
409	10817
409	6338
409	10394
409	10824
409	10549
409	6304
410	8880
410	10831
410	2970
410	1112
411	10857
411	4511
411	1023
411	10844
411	9288
411	3118
412	10865
412	8619
412	2292
412	802
412	8266
412	4262
412	5393
412	10893
412	5438
412	5269
412	1730
412	10874
412	8471
412	2096
412	5345
412	10815
412	6326
413	4614
413	3627
413	10902
414	10912
414	3278
414	10905
415	5199
415	6766
415	10849
416	9009
416	10919
416	10061
416	7111
416	98
416	3789
416	3396
417	9185
417	10936
417	1017
418	9040
418	10953
418	10946
418	6362
419	205
419	214
420	1720
420	1520
420	6673
420	2557
420	7332
420	9939
420	9965
420	7499
420	9944
420	10973
420	10991
420	9711
420	10974
420	9333
420	466
420	5495
420	7765
420	10469
420	10071
420	55
421	7627
421	8710
421	7621
422	4846
422	11001
422	11005
422	11009
423	2663
423	2695
424	6193
424	1736
424	11012
424	2122
424	5267
424	5285
424	9396
424	7749
425	11034
425	7614
426	3577
426	11040
426	1781
427	1168
427	3140
427	4614
427	10436
427	10425
427	2864
427	10431
427	10446
427	3300
428	8986
428	2025
428	11005
428	9212
428	4560
428	11088
428	1380
428	3329
428	422
428	11091
428	11050
428	10175
428	10264
428	8036
428	11068
428	295
428	11083
428	4553
428	9098
428	1117
428	3077
428	8629
429	11109
429	1185
429	2185
429	9259
429	3139
429	1450
430	2828
430	11120
430	3155
431	5731
431	10138
431	2640
431	2598
431	5238
431	5239
432	11146
432	658
432	11141
432	6752
432	643
432	6336
432	6598
433	6916
433	6899
434	5294
434	11163
435	7937
435	11177
435	11168
435	5655
436	11179
436	8347
436	11184
437	11005
437	1138
438	6872
438	1666
438	1441
438	1976
438	6377
438	3810
438	6553
438	3824
438	6565
438	6568
439	5602
439	3466
439	6475
439	10573
439	4685
440	11234
440	472
440	11232
441	11241
441	11249
442	7207
442	1718
442	3187
442	5143
442	5714
442	1740
442	10824
442	1755
442	11253
442	8412
442	8470
442	4062
442	8115
442	6536
442	6884
442	8468
442	11255
442	4315
443	2522
443	4411
443	11233
443	2302
443	8076
443	3762
444	11286
444	1350
444	6140
444	5192
445	8289
445	11297
445	7246
445	5607
445	3018
446	9359
446	8362
446	8372
446	5350
446	7260
446	8361
447	5599
447	8765
448	4272
448	11335
449	11343
449	10101
449	10010
449	10098
449	11342
450	4822
450	4048
450	10196
450	4952
450	7058
450	10190
450	6430
451	11374
451	11376
451	11370
451	2204
451	11375
451	11367
451	8516
451	8508
451	9992
452	7750
452	3102
452	7762
453	11378
453	4670
453	8363
454	5352
454	5190
455	2527
455	979
456	10697
456	11396
457	448
457	6249
458	2684
458	2725
458	2655
458	2703
458	2731
458	2769
458	2670
458	2756
458	2664
458	2710
458	2742
458	2669
458	2683
459	4300
459	11420
459	9585
459	967
459	3354
459	11422
459	11418
460	8233
460	5148
461	1126
461	270
461	1119
462	2905
462	3134
462	3455
462	11445
463	4966
463	11455
464	1161
464	3518
464	1402
465	9068
465	875
466	3740
466	1262
467	2654
467	2649
468	758
468	11482
469	11488
469	11491
469	7783
469	3834
469	643
469	11316
469	2587
470	10876
470	11485
470	8375
470	8717
471	320
471	11510
471	820
472	11527
472	11513
472	11551
472	11302
472	7237
472	11300
472	10573
472	10923
472	1088
472	9049
472	11224
472	4699
473	7973
473	11553
474	5757
474	1246
474	1784
474	5610
475	8678
475	11567
476	1389
476	8042
476	3189
477	5612
477	6960
477	2103
478	11598
478	5437
479	486
479	483
479	11607
480	11616
480	4134
481	1394
481	6356
482	9001
482	963
482	5237
483	11635
483	11636
484	4956
484	4131
484	7208
484	2141
484	5045
484	9370
484	11641
484	5476
484	9371
484	7922
484	11655
484	10479
485	198
485	4371
486	5838
486	3339
486	11665
486	2301
486	3479
486	11660
486	8080
487	11674
487	8671
487	973
487	11683
487	1487
487	3594
487	972
487	11678
488	10741
488	3258
489	8259
489	8227
489	743
489	11706
489	9532
489	11701
489	786
489	4105
490	11725
490	11144
490	9856
490	1254
490	1881
490	11716
490	3333
490	11727
491	832
491	3037
491	11731
491	3700
491	3147
492	21
492	10734
492	7489
493	2812
493	2282
493	6977
493	9685
493	2933
494	1613
494	11751
495	8546
495	11758
496	4229
496	5484
496	2586
496	2103
496	3992
496	6699
496	8108
497	9978
497	11793
497	5338
497	1631
497	4219
497	5156
497	7068
497	1660
498	1647
498	2030
498	646
498	1444
499	48
499	5867
499	6362
499	3670
499	5021
499	7210
499	11498
499	8094
500	11834
500	1611
500	1435
500	11819
500	5055
500	7039
500	6871
500	11424
500	11816
501	4184
501	4230
501	5349
502	11865
502	11873
502	11851
502	3457
502	7509
502	11869
502	3524
502	11872
503	1056
503	5421
503	11879
504	3780
504	10095
504	2989
504	3405
505	11898
505	10252
505	9215
506	4399
506	4911
506	3418
507	8219
507	678
508	11912
508	3440
508	11908
509	11919
509	11916
510	1336
510	5450
510	11479
510	5335
510	11943
510	4434
510	743
510	651
510	11288
510	4108
510	4104
510	766
510	951
510	2638
510	1334
510	4081
510	8232
510	791
510	4216
510	1708
510	8794
510	11965
510	8255
510	11929
510	9540
510	11926
510	2581
510	1350
511	2001
511	2049
511	6878
511	2021
512	7184
512	9748
513	2297
513	10678
514	3103
514	7118
514	8306
514	6986
514	3537
514	7568
514	3486
514	3261
514	5295
514	6057
514	1236
514	8553
515	10370
515	11618
515	11993
515	11995
515	6305
515	10879
515	5357
516	10678
516	413
517	3295
517	6926
517	6917
518	2688
518	2653
519	1030
519	4135
519	12018
519	226
519	12021
519	271
519	6042
519	4303
520	3299
520	7878
521	3732
521	3061
521	5588
521	12037
522	6436
522	72
522	2537
523	3035
523	1118
523	1239
524	12089
524	3070
524	7631
524	10217
524	12076
524	10663
524	7614
524	1802
524	10854
524	9617
524	10849
524	10232
524	12080
524	1880
524	5822
524	12066
524	12068
524	1238
524	6449
524	12090
524	12075
524	483
525	12111
525	11
525	12110
525	12113
525	854
526	3489
526	8816
526	6048
526	12132
527	12148
527	7699
528	11244
528	6292
529	12151
529	3598
530	12157
530	270
530	11565
530	10274
531	12167
531	4248
532	12182
532	12185
532	2325
532	828
532	256
532	11985
533	420
533	9180
534	12198
534	12197
534	3534
534	12205
534	11668
535	12215
535	8995
535	6093
535	1597
536	7825
536	1254
537	6169
537	10432
538	1402
538	12232
538	12228
539	8439
539	1004
540	12234
540	12242
541	3473
541	8381
542	1936
542	12249
542	10058
542	12251
542	4559
542	5736
543	3664
543	236
543	9061
543	7122
543	242
544	3058
544	4389
545	6613
545	12269
546	12274
546	7900
547	7465
547	7601
547	11671
547	10360
548	7726
548	589
549	6154
549	974
550	11739
550	7461
550	5366
550	1389
550	1566
550	1393
550	5642
551	9650
551	11445
551	9423
551	5790
552	10378
552	5629
553	100
553	4770
553	7388
553	7382
553	7387
553	7409
553	7374
553	4817
553	7391
554	6283
554	11099
554	3331
554	12330
554	12154
555	12340
555	12334
556	1935
556	1952
556	1950
557	12346
557	4207
557	11475
558	8159
558	3291
558	8152
559	12357
559	6055
560	12368
560	7791
561	1159
561	3043
561	3143
562	2588
562	952
562	11798
562	12291
563	2189
563	9014
563	6825
563	9653
563	11037
563	5415
564	12399
564	12400
565	12404
565	7971
566	4980
566	11652
566	12407
567	9105
567	12413
567	12416
567	1119
568	11602
568	4099
569	6999
569	1254
569	2302
569	364
569	12186
569	12192
570	1428
570	822
570	5309
570	10768
570	12434
570	8982
570	828
570	1240
571	8549
571	8548
572	5568
572	7920
572	9948
572	7268
572	1394
572	5432
572	1410
572	7273
572	4725
572	8425
573	12446
573	6830
574	8403
574	568
574	4785
574	11
574	12456
574	11499
574	8717
575	12459
575	10924
576	6228
576	9451
576	10655
576	4158
576	1598
577	4355
577	9559
577	2579
577	4120
577	11024
577	1348
577	1373
577	808
577	956
577	4332
577	12479
577	3993
577	742
577	8218
577	6219
577	5879
577	4338
577	10528
577	4339
577	11955
577	4337
577	1691
577	10124
577	4348
577	6610
577	8245
577	4343
577	747
577	6136
577	646
577	1363
577	1346
577	5918
578	12493
578	3525
578	12496
578	12089
579	12518
579	4317
579	12513
579	12505
579	6862
579	3010
579	268
579	12506
580	12524
580	3555
580	12149
580	12529
581	12531
581	5553
581	12549
